date,gross_ret,cost,net_ret,nav,turnover
2021-04-14,0.012861009356195385,0.0,0.012861009356195385,0.99132601306963,0.0
2021-04-15,-0.004410601459335761,0.0,-0.004410601459335761,0.9869536691097075,0.0
2021-04-16,0.009433516671139874,0.0,0.009433516671139874,0.9962641130008966,0.0
2021-04-19,0.023324174310391126,0.0,0.023324174310391126,1.0195011508317167,0.0
2021-04-20,-0.002022495593778958,0.0,-0.002022495593778958,1.017439214246307,0.0
2021-04-21,0.0003699479251077836,0.0,0.0003699479251077836,1.0178156137725407,0.0
2021-04-22,0.005510258814665207,0.0,0.005510258814665207,1.0234240412300346,0.0
2021-04-23,0.0002639490247809367,0.0,0.0002639490247809367,1.0236941730076545,0.0
2021-04-26,-0.008613776005333295,0.0,-0.008613776005333295,1.0148763007034016,0.0
2021-04-27,-0.001373532877769579,0.0,-0.001373532877769579,1.0134823347375164,0.0
2021-04-28,0.003332282851353603,0.0,0.003332282851353603,1.016859544541712,0.0
2021-04-29,0.01341990733532594,0.0,0.01341990733532594,1.0305057054025033,0.0
2021-04-30,-0.012023090211708672,0.0,-0.012023090211708672,1.0181158423427685,0.0
2021-05-06,-0.007771494362938003,0.0025,-0.010271494362938003,1.007658271207327,0.8333333333333334
2021-05-07,-0.0005750415755259885,0.0,-0.0005750415755259885,1.00707882580746,0.0
2021-05-10,0.0015124818841125336,0.0,0.0015124818841125336,1.0086020142873673,0.0
2021-05-11,0.011188005902283044,0.0,0.011188005902283044,1.019886259576269,0.0
2021-05-12,-0.0029629565999471606,0.0,-0.0029629565999471606,1.0168643808522622,0.0
2021-05-13,-0.00744560572345272,0.0,-0.00744560572345272,1.0092932095982132,0.0
2021-05-14,0.026919142635943336,0.0,0.026919142635943336,1.0364625174688766,0.0
2021-05-17,0.004928885487932969,0.0,0.004928885487932969,1.0415711225300155,0.0
2021-05-18,-0.00016281147297109503,0.0,-0.00016281147297109503,1.041401542801352,0.0
2021-05-19,-0.0019936103535245888,0.0,-0.0019936103535245888,1.0393253939034468,0.0
2021-05-20,0.005217678667792484,0.0,0.005217678667792484,1.0447482598401119,0.0
2021-05-21,-0.014320632438887112,0.0,-0.014320632438887112,1.0297868040197746,0.0
2021-05-24,0.00826846078603856,0.0,0.00826846078603856,1.038301555826792,0.0
2021-05-25,0.026994609822071,0.0,0.026994609822071,1.0663301012039856,0.0
2021-05-26,0.0026914667617220457,0.0,0.0026914667617220457,1.0692000932283998,0.0
2021-05-27,0.0036685172518976777,0.0,0.0036685172518976777,1.073122472216139,0.0
2021-05-28,-0.0041347843064249885,0.0,-0.0041347843064249885,1.0686853422591478,0.0
2021-05-31,-0.0017726187352096192,0.0,-0.0017726187352096192,1.0667909705994154,0.0
2021-06-01,-0.002041662238081391,0.0022,-0.004241662238081392,1.0622660036234977,0.7333333333333334
2021-06-02,0.0011814551850705495,0.0,0.0011814551850705495,1.063521023301403,0.0
2021-06-03,0.0020987933107229936,0.0,0.0020987933107229936,1.0657531341109212,0.0
2021-06-04,-0.0032117316666232304,0.0,-0.0032117316666232304,1.0623302210212942,0.0
2021-06-07,-0.0003733464006584104,0.0,-0.0003733464006584104,1.0619336038569651,0.0
2021-06-08,0.0017135003343839886,0.0,0.0017135003343839886,1.0637532274422676,0.0
2021-06-09,-0.00021779039228509616,0.0,-0.00021779039228509616,1.0635215522095685,0.0
2021-06-10,-0.0023994631388987863,0.0,-0.0023994631388987863,1.0609696714476171,0.0
2021-06-11,0.0010050415074563607,0.0,0.0010050415074563607,1.0620359900055742,0.0
2021-06-15,-0.012777183246195511,0.0,-0.012777183246195511,1.0484661615472184,0.0
2021-06-16,0.00660913113245171,0.0,0.00660913113245171,1.0553956118968222,0.0
2021-06-17,-0.006043939627454982,0.0,-0.006043939627454982,1.049016864535437,0.0
2021-06-18,-0.007185182687526185,0.0,-0.007185182687526185,1.0414794867214539,0.0
2021-06-21,-0.004918523854792896,0.0,-0.004918523854792896,1.036356945021737,0.0
2021-06-22,0.009336924353152743,0.0,0.009336924353152743,1.0460333314202692,0.0
2021-06-23,0.0012991810087853068,0.0,0.0012991810087853068,1.0473923180590068,0.0
2021-06-24,0.004557023018659038,0.0,0.004557023018659038,1.0521653089619685,0.0
2021-06-25,0.007269608636577063,0.0,0.007269608636577063,1.0598141389791051,0.0
2021-06-28,-0.0039488357402435986,0.0,-0.0039488357402435986,1.0556291070290889,0.0
2021-06-29,-0.008186842830508205,0.0,-0.008186842830508205,1.046986837442532,0.0
2021-06-30,0.0013397791803116325,0.0,0.0013397791803116325,1.0483895686093978,0.0
2021-07-01,0.0048906489449771235,0.0006000000000000001,0.004290648944977124,1.0528878402058768,0.2
2021-07-02,-0.008279501821842068,0.0,-0.008279501821842068,1.0441704534146967,0.0
2021-07-05,-0.004883416164412794,0.0,-0.004883416164412794,1.0390713345440892,0.0
2021-07-06,0.012288963414000632,0.0,0.012288963414000632,1.0518404441588383,0.0
2021-07-07,-0.006023263644262759,0.0,-0.006023263644262759,1.0455049318519711,0.0
2021-07-08,-0.012556235838645615,0.0,-0.012556235838645615,1.0323773253571706,0.0
2021-07-09,-0.00032143272103498256,0.0,-0.00032143272103498256,1.0320454855043462,0.0
2021-07-12,-0.002282247571391231,0.0,-0.002282247571391231,1.0296901022014886,0.0
2021-07-13,0.005071559897783444,0.0,0.005071559897783444,1.0349122372309583,0.0
2021-07-14,-0.01410076592963257,0.0,-0.01410076592963257,1.0203191820160522,0.0
2021-07-15,0.008361910540614444,0.0,0.008361910540614444,1.0288509997389435,0.0
2021-07-16,-0.0017378433510886154,0.0,-0.0017378433510886154,1.0270630178697862,0.0
2021-07-19,-0.008984697714675671,0.0,-0.008984697714675671,1.0178351671203036,0.0
2021-07-20,0.00093316508872745,0.0,0.00093316508872745,1.0187849753643394,0.0
2021-07-21,-0.008237785524890262,0.0,-0.008237785524890262,1.0103924432413074,0.0
2021-07-22,0.011087340535057392,0.0,0.011087340535057392,1.0215950083335723,0.0
2021-07-23,0.0018396963156505552,0.0,0.0018396963156505552,1.0234744329064906,0.0
2021-07-26,-0.01853407891229529,0.0,-0.01853407891229529,1.004505277002285,0.0
2021-07-27,-0.026021788948356245,0.0,-0.026021788948356245,0.9783662526866215,0.0
2021-07-28,0.0013425251538427662,0.0,0.0013425251538427662,0.9796797339905242,0.0
2021-07-29,-0.006325352348016899,0.0,-0.006325352348016899,0.9734829144848227,0.0
2021-07-30,0.0023195263063970984,0.0,0.0023195263063970984,0.9757409337137983,0.0
2021-08-02,0.020054973368316825,0.0,0.020054973368316825,0.9953093921538052,0.0
2021-08-03,0.002182850135077327,0.0,0.002182850135077327,0.9974820033949119,0.0
2021-08-04,-0.008829788596044582,0.0,-0.008829788596044582,0.9886744481765758,0.0
2021-08-05,0.00036687059299208213,0.0,0.00036687059299208213,0.9890371637576544,0.0
2021-08-06,0.00031396802381214656,0.0,0.00031396802381214656,0.9893476898014362,0.0
2021-08-09,0.02045337660430957,0.0,0.02045337660430957,1.0095831906935486,0.0
2021-08-10,0.0009305401956540393,0.0,0.0009305401956540393,1.0105226484333456,0.0
2021-08-11,0.01525299327818983,0.0,0.01525299327818983,1.025936143597358,0.0
2021-08-12,-0.007419837620321034,0.0,-0.007419837620321034,1.0183238640030472,0.0
2021-08-13,-0.005896066504783666,0.0,-0.005896066504783666,1.0123197587774768,0.0
2021-08-16,0.012366918461091036,0.0,0.012366918461091036,1.0248390346908292,0.0
2021-08-17,0.0019443756385178258,0.0,0.0019443756385178258,1.0268317067432842,0.0
2021-08-18,0.019808504396858537,0.0,0.019808504396858537,1.0471717071211424,0.0
2021-08-19,-0.019291866150318988,0.0,-0.019291866150318988,1.0269698107109604,0.0
2021-08-20,-0.003466576486083991,0.0,-0.003466576486083991,1.0234097413132317,0.0
2021-08-23,0.0004779572102546685,0.0,0.0004779572102546685,1.0238988873781372,0.0
2021-08-24,-0.0008003595848451709,0.0,-0.0008003595848451709,1.0230794000897119,0.0
2021-08-25,0.007178434751791732,0.0,0.007178434751791732,1.0304235088091582,0.0
2021-08-26,-0.0030859983342480636,0.0,-0.0030859983342480636,1.0272436235774032,0.0
2021-08-27,0.009228296137645912,0.0,0.009228296137645912,1.036723331941284,0.0
2021-08-30,-0.013818582203327762,0.0,-0.013818582203327762,1.0223972853567456,0.0
2021-08-31,0.02559941566759341,0.0,0.02559941566759341,1.048570058442012,0.0
2021-09-01,0.03814471905265182,0.0010000000000000002,0.03714471905265182,1.087518898669863,0.33333333333333337
2021-09-02,0.021052638962099593,0.0,0.021052638962099593,1.1104140414080197,0.0
2021-09-03,-0.0009389073483784453,0.0,-0.0009389073483784453,1.109371465504799,0.0
2021-09-06,0.009963810336279286,0.0,0.009963810336279286,1.120425032379569,0.0
2021-09-07,0.0177832707005922,0.0,0.0177832707005922,1.1403498540300947,0.0
2021-09-08,0.007409477608129466,0.0,0.007409477608129466,1.1487992507389644,0.0
2021-09-09,0.007428241641489315,0.0,0.007428241641489315,1.157332809171015,0.0
2021-09-10,0.003893938199028142,0.0,0.003893938199028142,1.1618393916056347,0.0
2021-09-13,0.007517847662149575,0.0,0.007517847662149575,1.1705739231596104,0.0
2021-09-14,-0.03441178914353775,0.0,-0.03441178914353775,1.1302923801389182,0.0
2021-09-15,-0.006634617395621718,0.0,-0.006634617395621718,1.1227933226515099,0.0
2021-09-16,-0.01615075099994405,0.0,-0.01615075099994405,1.1046593672729657,0.0
2021-09-17,0.0022026440807108357,0.0,0.0022026440807108357,1.1070925386894912,0.0
2021-09-22,0.0036562608968029055,0.0,0.0036562608968029055,1.1111403578478438,0.0
2021-09-23,0.01322408540798695,0.0,0.01322408540798695,1.125834172840285,0.0
2021-09-24,-0.018671433752415416,0.0,-0.018671433752415416,1.104813234665892,0.0
2021-09-27,-0.019996193659248568,0.0,-0.019996193659248568,1.0827211752682122,0.0
2021-09-28,0.02181833350426853,0.0,0.02181833350426853,1.1063443469623477,0.0
2021-09-29,-0.011268878158647754,0.0,-0.011268878158647754,1.0938770873149204,0.0
2021-09-30,-0.0019482323657461869,0.0,-0.0019482323657461869,1.0917459605692654,0.0
2021-10-08,0.011271011106833099,0.0008000000000000001,0.010471011106833098,1.1031776446482264,0.2666666666666667
2021-10-11,0.00038667073209659806,0.0,0.00038667073209659806,1.1036042111557152,0.0
2021-10-12,-0.01954050726069942,0.0,-0.01954050726069942,1.0820392250546884,0.0
2021-10-13,-0.008389290667120157,0.0,-0.008389290667120157,1.0729616834824791,0.0
2021-10-14,-0.004343274337554222,0.0,-0.004343274337554222,1.0683015165374308,0.0
2021-10-15,-0.0022349251390791614,0.0,-0.0022349251390791614,1.0659139426220048,0.0
2021-10-18,0.005818324863689573,0.0,0.005818324863689573,1.0721157762169158,0.0
2021-10-19,0.0035734303143793774,0.0,0.0035734303143793774,1.0759469072321737,0.0
2021-10-20,-0.0021252957175313027,0.0,-0.0021252957175313027,1.0736602018779422,0.0
2021-10-21,0.005642408470283682,0.0,0.005642408470283682,1.079718231295225,0.0
2021-10-22,-0.007487560526257127,0.0,-0.007487560526257127,1.0716337756870986,0.0
2021-10-25,0.0020235756655655984,0.0,0.0020235756655655984,1.0738023077179772,0.0
2021-10-26,-0.00634485763019248,0.0,-0.00634485763019248,1.0669891849525346,0.0
2021-10-27,-0.010273837929035185,0.0,-0.010273837929035185,1.056027110994299,0.0
2021-10-28,-0.012740479306625396,0.0,-0.012740479306625396,1.0425728194394406,0.0
2021-10-29,0.006445064006503676,0.0,0.006445064006503676,1.0492922679921688,0.0
2021-11-01,0.007647546602561917,0.0,0.007647546602561917,1.0573167795113467,0.0
2021-11-02,-0.023389788822856535,0.0,-0.023389788822856535,1.0325863633197134,0.0
2021-11-03,0.0018261694609783812,0.0,0.0018261694609783812,1.0344720410022308,0.0
2021-11-04,-0.003359741750621248,0.0,-0.003359741750621248,1.0309964820962252,0.0
2021-11-05,-0.010488465744242644,0.0,-0.010488465744242644,1.0201829108113243,0.0
2021-11-08,0.000429413774976717,0.0,0.000429413774976717,1.0206209914062225,0.0
2021-11-09,-0.00038714171314174024,0.0,-0.00038714171314174024,1.020225866447141,0.0
2021-11-10,-0.002149102917906239,0.0,-0.002149102917906239,1.0180332960606362,0.0
2021-11-11,0.02058390647628063,0.0,0.02058390647628063,1.038988398216488,0.0
2021-11-12,-0.008087914593255663,0.0,-0.008087914593255663,1.0305851487883295,0.0
2021-11-15,0.0022613535269473597,0.0,0.0022613535269473597,1.0329156661493615,0.0
2021-11-16,-0.008324552182534506,0.0,-0.008324552182534506,1.0243171057863438,0.0
2021-11-17,0.0010588810787002575,0.0,0.0010588810787002575,1.02540173578825,0.0
2021-11-18,-0.0038600435884100963,0.0,-0.0038600435884100963,1.0214436403924758,0.0
2021-11-19,0.011224760658747257,0.0,0.011224760658747257,1.0329091007822808,0.0
2021-11-22,-0.006452563234699008,0.0,-0.006452563234699008,1.026244189493787,0.0
2021-11-23,0.008449534038568891,0.0,0.008449534038568891,1.0349154747047984,0.0
2021-11-24,0.0013712198400603153,0.0,0.0013712198400603153,1.036334571336499,0.0
2021-11-25,-0.0013744385667829873,0.0,-0.0013744385667829873,1.0349101931335636,0.0
2021-11-26,-0.008267210196845858,0.0,-0.008267210196845858,1.02635437303207,0.0
2021-11-29,-0.0047389379287241075,0.0,-0.0047389379287241075,1.0214905433653965,0.0
2021-11-30,-0.002656624651349378,0.0,-0.002656624651349378,1.0187768264067716,0.0
2021-12-01,0.013705726996717496,0.0007,0.013005726996717497,1.0320267596816002,0.23333333333333334
2021-12-02,0.009397612873404211,0.0,0.009397612873404211,1.0417253476440815,0.0
2021-12-03,0.009363538516029793,0.0,0.009363538516029793,1.0514795830598713,0.0
2021-12-06,-0.0016807134226562736,0.0,-0.0016807134226562736,1.0497123472109735,0.0
2021-12-07,0.013701258423050321,0.0,0.013701258423050321,1.0640947273499777,0.0
2021-12-08,-0.003173538234802339,0.0,-0.003173538234802339,1.0607177820472808,0.0
2021-12-09,0.009668572773271433,0.0,0.009668572773271433,1.0709734091149081,0.0
2021-12-10,-0.009178786670581439,0.0,-0.009178786670581439,1.061143172662777,0.0
2021-12-13,-0.002423370249488806,0.0,-0.002423370249488806,1.0585716298676977,0.0
2021-12-14,-0.013972939875263393,0.0,-0.013972939875263393,1.0437802721298968,0.0
2021-12-15,0.0017709162225404453,0.0,0.0017709162225404453,1.0456287195465794,0.0
2021-12-16,0.01022973647665509,0.0,0.01022973647665509,1.0563252257999631,0.0
2021-12-17,-0.003539058243254467,0.0,-0.003539058243254467,1.0525868293020382,0.0
2021-12-20,0.0009727807108821228,0.0,0.0009727807108821228,1.0536107654661118,0.0
2021-12-21,0.0158950527529907,0.0,0.0158950527529907,1.0703579641643144,0.0
2021-12-22,-0.006822368418465937,0.0,-0.006822368418465937,1.0630555877931462,0.0
2021-12-23,0.004920879910060957,0.0,0.004920879910060957,1.0682867566783956,0.0
2021-12-24,-0.0050559320290168705,0.0,-0.0050559320290168705,1.0628855714491308,0.0
2021-12-27,0.0006947449382227133,0.0,0.0006947449382227133,1.063624005819805,0.0
2021-12-28,0.00038033206443136936,0.0,0.00038033206443136936,1.0640285361337172,0.0
2021-12-29,-0.004116135892751975,0.0,-0.004116135892751975,1.0596488500852248,0.0
2021-12-30,0.0011456740264090307,0.0,0.0011456740264090307,1.0608628622498817,0.0
2021-12-31,0.00525347008867553,0.0,0.00525347008867553,1.0664360735648981,0.0
2022-01-04,0.008455428029591242,0.0021,0.006355428029591242,1.0732137312785996,0.7
2022-01-05,-0.008774724079493184,0.0,-0.008774724079493184,1.0637965769083066,0.0
2022-01-06,-0.0021226882959607513,0.0,-0.0021226882959607513,1.0615384683652203,0.0
2022-01-07,0.002728396457169201,0.0,0.002728396457169201,1.0644347661614566,0.0
2022-01-10,0.010296312494064708,0.0,0.010296312494064708,1.0753945191434016,0.0
2022-01-11,-0.009726715732990526,0.0,-0.009726715732990526,1.0649344623548775,0.0
2022-01-12,0.0045115821162720945,0.0,0.0045115821162720945,1.0697390016302395,0.0
2022-01-13,-0.01548550095290937,0.0,-0.01548550095290937,1.05317355730113,0.0
2022-01-14,-0.01237743159949396,0.0,-0.01237743159949396,1.0401379736332395,0.0
2022-01-17,0.007660129665680494,0.0,0.007660129665680494,1.0481055653814682,0.0
2022-01-18,0.023017238438121652,0.0,0.023017238438121652,1.0722300610881759,0.0
2022-01-19,-0.0013156162436154845,0.0,-0.0013156162436154845,1.0708194178029153,0.0
2022-01-20,0.007522040631343266,0.0,0.007522040631343266,1.0788741649724602,0.0
2022-01-21,-0.014526933637770294,0.0,-0.014526933637770294,1.0632014315744005,0.0
2022-01-24,-0.0019025290274424901,0.0,-0.0019025290274424901,1.0611786599888118,0.0
2022-01-25,-0.023317776291092884,0.0,-0.023317776291092884,1.036434333390311,0.0
2022-01-26,0.012726490166464332,0.0,0.012726490166464332,1.0496245047423889,0.0
2022-01-27,-0.018447531724452407,0.0,-0.018447531724452407,1.030261523392391,0.0
2022-01-28,-0.01600118546872822,0.0,-0.01600118546872822,1.013776117675295,0.0
2022-02-07,0.03088366673150112,0.0,0.03088366673150112,1.045085241433934,0.0
2022-02-08,0.003858277579769305,0.0,0.003858277579769305,1.0491174703899064,0.0
2022-02-09,0.009275465160206916,0.0,0.009275465160206916,1.0588485229354725,0.0
2022-02-10,0.006770117387119119,0.0,0.006770117387119119,1.0660170517309233,0.0
2022-02-11,-0.011664188726266584,0.0,-0.011664188726266584,1.0535828276541155,0.0
2022-02-14,-0.017490421253040234,0.0,-0.017490421253040234,1.0351552201734757,0.0
2022-02-15,0.006940087122875626,0.0,0.006940087122875626,1.042339287587179,0.0
2022-02-16,0.0015406970815987039,0.0,0.0015406970815987039,1.0439452166856005,0.0
2022-02-17,0.004821896705052323,0.0,0.004821896705052323,1.048979012686192,0.0
2022-02-18,0.009003752224072497,0.0,0.009003752224072497,1.0584237598046706,0.0
2022-02-21,-0.004925710185669141,0.0,-0.004925710185669141,1.0532102711102465,0.0
2022-02-22,-0.007351893164846117,0.0,-0.007351893164846117,1.0454671817169254,0.0
2022-02-23,0.006446293901295353,0.0,0.006446293901295353,1.0522065704344317,0.0
2022-02-24,-0.019023267426489528,0.0,-0.019023267426489528,1.032190163457148,0.0
2022-02-25,0.0037417929303510252,0.0,0.0037417929303510252,1.0360524053135498,0.0
2022-02-28,0.0036188367213960382,0.0,0.0036188367213960382,1.0398017098031893,0.0
2022-03-01,0.008324888251332978,0.0021,0.006224888251332978,1.046274359250259,0.7
2022-03-02,-8.248836668542917e-05,0.0,-8.248836668542917e-05,1.0461880537872597,0.0
2022-03-03,0.014969715997276591,0.0,0.014969715997276591,1.0618491918321984,0.0
2022-03-04,-0.009155282418163206,0.0,-0.009155282418163206,1.0521276625954763,0.0
2022-03-07,-0.01256318323964615,0.0,-0.01256318323964615,1.0389095899787888,0.0
2022-03-08,-0.027141321652186877,0.0,-0.027141321652186877,1.010712210629633,0.0
2022-03-09,-0.020860855749327972,0.0,-0.020860855749327972,0.9896278889996037,0.0
2022-03-10,0.0012629050137532975,0.0,0.0012629050137532975,0.9908776950223716,0.0
2022-03-11,0.006496437029185715,0.0,0.006496437029185715,0.9973148695717091,0.0
2022-03-14,-0.02149755309669471,0.0,-0.02149755309669471,0.9758750402089681,0.0
2022-03-15,-0.0599599606510728,0.0,-0.0599599606510728,0.9173616111976743,0.0
2022-03-16,0.03559807497597532,0.0,0.03559807497597532,0.9500179186131706,0.0
2022-03-17,0.004372510011940234,0.0,0.004372510011940234,0.9541718814738294,0.0
2022-03-18,0.029775410136381207,0.0,0.029775410136381207,0.9825827405853151,0.0
2022-03-21,-0.014380937507422049,0.0,-0.014380937507422049,0.9684522795970862,0.0
2022-03-22,0.02274057869496367,0.0,0.02274057869496367,0.9904754448735807,0.0
2022-03-23,-0.002793192191493965,0.0,-0.002793192191493965,0.9877088565950933,0.0
2022-03-24,-0.00031866493688679565,0.0,-0.00031866493688679565,0.9873941084146439,0.0
2022-03-25,-0.0012633933563887232,0.0,-0.0012633933563887232,0.9861466412579355,0.0
2022-03-28,0.014869825290868973,0.0,0.014869825290868973,1.0008104695246183,0.0
2022-03-29,0.0017621697092240264,0.0,0.0017621697092240264,1.002574067418689,0.0
2022-03-30,0.019889215430001293,0.0,0.019889215430001293,1.0225144790301117,0.0
2022-03-31,0.010957936465568734,0.0,0.010957936465568734,1.033719127726448,0.0
2022-04-01,0.021153862957889624,0.003,0.018153862957889625,1.0524851231081431,1.0
2022-04-06,-0.01889063786451333,0.0,-0.01889063786451333,1.0326030077897195,0.0
2022-04-07,-0.013486009435816092,0.0,-0.013486009435816092,1.0186773138832153,0.0
2022-04-08,0.0013179612879791003,0.0,0.0013179612879791003,1.0200198911478557,0.0
2022-04-11,-0.038460922946528864,0.0,-0.038460922946528864,0.9807889847104913,0.0
2022-04-12,0.026457974748068217,0.0,0.026457974748068217,1.0067386749011449,0.0
2022-04-13,-0.017523702917865872,0.0,-0.017523702917865872,0.9890968854462513,0.0
2022-04-14,0.026793507977022422,0.0,0.026793507977022422,1.0155982607365035,0.0
2022-04-15,-0.002621191807795723,0.0,-0.002621191807795723,1.0129361828954493,0.0
2022-04-18,0.0215006708460204,0.0,0.0215006708460204,1.0347149903519086,0.0
2022-04-19,-0.012714204093004075,0.0,-0.012714204093004075,1.0215594127864838,0.0
2022-04-20,-0.0041256874001583625,0.0,-0.0041256874001583625,1.0173447779886373,0.0
2022-04-21,-0.02266488927466135,0.0,-0.02266488927466135,0.9942867712413699,0.0
2022-04-22,-0.006959734859102847,0.0,-0.006959734859102847,0.9873667989396165,0.0
2022-04-25,-0.05527101734275475,0.0,-0.05527101734275475,0.9327940314717648,0.0
2022-04-26,-0.02155967593501991,0.0,-0.02155967593501991,0.9126832944391127,0.0
2022-04-27,0.04934598159762348,0.0,0.04934598159762348,0.9577205474909634,0.0
2022-04-28,-0.005803315696108852,0.0,-0.005803315696108852,0.9521625928052231,0.0
2022-04-29,0.03411863945615669,0.0,0.03411863945615669,0.9846490850127839,0.0
2022-05-05,6.046541886792038e-05,0.0,6.046541886792038e-05,0.9847086222321471,0.0
2022-05-06,-0.026103121502534497,0.0,-0.026103121502534497,0.959004653421428,0.0
2022-05-09,-0.006388956650795411,0.0,-0.006388956650795411,0.9528776142628075,0.0
2022-05-10,0.020951975473261563,0.0,0.020951975473261563,0.9728422826658619,0.0
2022-05-11,0.021188024203386523,0.0,0.021188024203386523,0.9934548884970641,0.0
2022-05-12,0.0017027245758925403,0.0,0.0017027245758925403,0.9951464685507486,0.0
2022-05-13,0.00012075425786029273,0.0,0.00012075425786029273,0.9952666367240207,0.0
2022-05-16,-0.010209984150085259,0.0,-0.010209984150085259,0.9851049801379599,0.0
2022-05-17,0.015652343970351246,0.0,0.015652343970351246,1.0005241821339854,0.0
2022-05-18,0.0006848504541228056,0.0,0.0006848504541228056,1.0012093915744806,0.0
2022-05-19,0.0020755359910818415,0.0,0.0020755359910818415,1.0032874377013026,0.0
2022-05-20,0.019447065364992935,0.0,0.019447065364992935,1.022798434082156,0.0
2022-05-23,-0.0018150249141348702,0.0,-0.0018150249141348702,1.020942029442159,0.0
2022-05-24,-0.03660654131696105,0.0,-0.03660654131696105,0.9835688728591625,0.0
2022-05-25,0.009313428429349856,0.0,0.009313428429349856,0.9927292711618727,0.0
2022-05-26,0.006283726245537136,0.0,0.006283726245537136,0.9989673101377855,0.0
2022-05-27,-0.002995323485776335,0.0,-0.002995323485776335,0.9959750798922069,0.0
2022-05-30,0.02059079640600363,0.0,0.02059079640600363,1.0164829999877205,0.0
2022-05-31,0.027111799911877177,0.0,0.027111799911877177,1.0440416836972124,0.0
2022-06-01,-0.0014856440612078241,0.0029000000000000002,-0.004385644061207825,1.0394628884874524,0.9666666666666667
2022-06-02,-0.004299834649124808,0.0,-0.004299834649124808,1.0349933699430547,0.0
2022-06-06,-0.007031470730023621,0.0,-0.007031470730023621,1.0277158443565315,0.0
